#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Tags,Description
53699,TypoScript Reference (TSref),Bug,"",Resolved,Should have,Document includeHiddenHeaders for sectionIndex menu,Marc Bastian Heinrichs,Marc Bastian Heinrichs,2014-03-24 23:38,"",6.2,2013-11-16,"","",100,2013-11-16 17:39,"","",1432100,"","","Document the new TypoScript option sectionIndex.includeHiddenHeaders
which enables the sectionIndex behaviour of TYPO3 versions < 4.7, where
also headers with header layout set to ""Hidden"" will appear in the section
index menu."
53545,Installation and Upgrade Guide,Bug,"",Closed,Should have,Compression module for Apache 2.x is mod_deflate,Francois Suter,"",2013-11-14 14:03,"","",2013-11-12,"","",100,2013-11-12 10:40,"","",1424500,"","","I just received the following feedback via documentation@typo3.org:

---
I'm in the process of setting up a Typo3 installation on my computer and I wanted to report that in the Typo3 CMS official manual, ""Installation and Upgrade Guide"" / ""Installation"" / ""Introduction Package - Minimum Requirements"" / ""Recommendend"", it's listed that ""Apache with mod_gzip/mod_rewrite"" is recommended as a preinstallation requirement for Typo3.  After a very long detour attempting to fulfill this requirement, I found out that mod_gzip is for Apache 1.3, whereas the correct equivalent mod for Apache 2.2 should be mod_deflate.
---

The manual should be updated accordingly."
53482,TYPO3 CMS - What's New,Bug,"",Accepted,Should have,Chapter overview: empty and/or not TYPO3's Share font,Michael Schams,"",2016-03-06 02:33,"","",2013-11-10,"","",0,2013-11-10 03:58,"","",1421350,"","","Two issues with the slide *Chapter Overview*, which contains a list of all chapters including links to the appropriate chapter slide.

1) the slide is +empty+, when the PDF document is generated the first time. If you change to the output directory and run the @pdflatex@ command again, the overview is generated correctly. I assume, because some files are generated at the first run and the second run uses them in order to generate the overview.

This is not a show stopper for the final ""What's New"" versions (in all languages), because we can simply run the LaTeX-to-PDF rendering twice (manually) for the versions, which then get published. However, this means, during development, the slide is empty.

2) if the slide is generated (at the second run), it does not show the TYPO3 ""Share"" font but something like ""Arial"" or so. Also, the alignment looks a little bit weird.

We use the LaTeX class *tableofcontents* for generating the chapter overview, so I assume, this needs to be tweaked somehow."
53427,Documentation,Bug,"",Closed,Must have,"Broken link to ""CGL on One Page""",Mathias Brodala,"",2014-08-01 16:57,Documentation on typo3.org,"",2013-11-08,"","",100,2013-11-08 09:51,"","",1418600,"","","On the ""PHP Coding Guidelines & Best Practices"":http://docs.typo3.org/flow/TYPO3FlowDocumentation/stable/TheDefinitiveGuide/PartV/CodingGuideLines/PHP.html page the link to the ""CGL on One Page"" document is broken. It currently points here:

<pre>http://flow.typo3.org/_Resources/Static/Packages/TYPO3.Flow3Org/Assets/Content/TYPO3_Flow-CGL-on-one-page.pdf</pre>

The correct link seems to be this one:

<pre>http://flow.typo3.org/_Resources/Static/Packages/TYPO3.FlowTypo3Org/Assets/Content/TYPO3_Flow-CGL-on-one-page.pdf</pre>"
53408,Documentation Rendering,Bug,"",Resolved,Should have,Single quotes are rendered as ´ instead as ' in PDF files,Stefano Kowalke,Xavier Perseguers,2014-04-07 17:33,"","",2013-11-07,"","",100,2013-11-07 11:24,"","",1417700,"","","Have a look at [1] and scroll to a code listing.

For example on page 9 I found this:

<pre>
$rows = $GLOBALS[?TYPO3_DB?]->exec_SELECTgetRows(?uid?, ?title?, ?pages?,
?pid=? . $this->fullQuoteStr($this->pid, ?pages?) . $this->cObj->enableFields(?pages?),
??, ?title?);
</pre>

it would be nice if it would be rendered this way

<pre>
$rows = $GLOBALS['TYPO3_DB']->exec_SELECTgetRows('uid', 'title', 'pages',
'pid=' . $this->fullQuoteStr($this->pid, 'pages') . $this->cObj->enableFields('pages'),
'', 'title');
</pre>

*Notice the different quote styles.*

[1] http://docs.typo3.org/typo3cms/CodingGuidelinesReference/6.1/_pdf/manual.t3cgl-6.1.pdf "
53137,Documentation Rendering,Bug,"",Resolved,Should have,Sidebar renders wrong,Leon de Rijke,Martin Bless,2014-03-12 11:53,"","",2013-10-25,"","",0,2013-10-25 16:34,"","",1404300,"","","(Not sure if this is the right issue tracker, but nevertheless)

The sidebar on this page doesn't render very well, example screenshot attached:
!DocumentationRendering.png!

URL: http://docs.typo3.org/typo3cms/ExtbaseFluidBook/3-BlogExample/5-Get-Blog-from-the-Repository.html"
52863,wiki.typo3.org,Bug,"",Resolved,Should have,Do not add target=_blank for external links pointing to typo3.org,Chris topher,Chris topher,2013-11-09 16:08,"","",2013-10-15,"","",100,2013-10-15 19:56,"","",1390600,"","","#25693 added a functionality, which adds a target=_blank attribute for external links. This is realized with the JavaScript typo3vector/javascript/linksupport.js.

Check, if the same can also be achieved with the configuration variable ""$wgExternalLinkTarget"":http://www.mediawiki.org/wiki/Manual:$wgExternalLinkTarget.

Then change the JavaScript so that it _removes_ the target=_blank for all links, which point to typo3.org or at least to wiki.typo3.org. Such links can e.g. be seen ""on the exception pages"":http://wiki.typo3.org/Exception/CMS/1203699034 and on the ""Main Page"":http://wiki.typo3.org/Main_Page (the link to docs.typo3.org)."
52854,TYPO3 Skinning Reference,Bug,"",New,Should have,IE6 icon no longer generated since 6.0,Christian Kuhn,"",2013-10-15 16:30,"","",2013-10-15,"","",0,2013-10-15 16:30,"","",1390150,"","","http://docs.typo3.org/typo3cms/SkinningReference/BackendCssApi/SpriteGeneration/Index.html

""
typo3/sysext/t3skin/images/sprites/t3skin.gif

Description
... The gif sprite is for IE6 compatibility.
""

This is obsolete."
52809,TSconfig,Bug,"",Resolved,Should have,New Page TSconfig property/section options.backendLayout.exclude,Oliver Hader,Christian Woebbeking,2014-02-09 11:35,"",6.2,2013-10-14,"",0.50,100,2013-10-14 17:13,"","",1387900,"","","Excludes a list of backend layouts form being usable during assigning a layout in the backend.
The identifiers in the list concatenate the identifier of the data provider (""backend_layouts"" table is identified by ""default"", otherswise it should be the extension key) and the identifier of the backend layout (the uid of the record in the default data provider) by using two underscore characters (""__"").

@options.backendLayout.exclude = <identifier> [',' <identifier>]
identifier ::= <data-provider-identifier> '__' <backend-layout-identifier>@

Examples:
@options.backendLayout.exclude = default_1, my_extension__headerLayout@

See #37208."
52764,Extbase Book Translation,Bug,"",New,Should have,Remove tab characters,Fabien Udriot,"",2013-10-13 21:04,"","",2013-10-13,"","",0,2013-10-13 21:03,"","",1385650,"","","Convention used in other official documentation 
is 3 characters instead of tab."
52760,TCA Reference,Bug,"",Closed,Should have,Filter for available records in a multiple value selector,Christian Kuhn,Francois Suter,2014-08-01 14:22,"",6.2.0,2013-10-13,"","",100,2013-10-13 20:18,"","",1385450,"","","Found this in gerrit for 6.2, maybe the author / reviewers can come up with a nice documentation proposal.

Two new options were introduced for multiple selection options:

enableMultiSelectFilterTextfield
multiSelectFilterItems
"
52701,TypoScript Reference (TSref),Bug,"",Resolved,Should have,TypoScript: Application Context condition,Christian Kuhn,Francois Suter,2013-11-07 14:36,"",6.2,2013-10-11,"","",100,2013-10-11 14:01,"","",1382550,"","","New condition (works in frontend and backend (page + userTS):

[applicationContext = Development/Debugging, Development/Profiling]
  # matching exactly ""Development/Debugging"" or ""Development/Profiling""
[global]
[applicationContext = Production*]
  # matching any applicationContext with a rootContext of ""Production"",
  # for example ""Production/Live"" or ""Production/Staging""
[global]
[applicationContext = /^Production\/Staging\/Server\d+$/]
  # matching ""Production/Staging/Server1"", ""Production/Staging/Server2""
  # and so on
[global]"
52683,Security Guide,Bug,"",Resolved,Must have,Update document details to show version 1.0.4,Michael Schams,Michael Schams,2013-10-11 05:37,"","",2013-10-11,"","",100,2013-10-11 05:00,"","",1381650,"","",Document details show version 1.0.3. This needs to be updated to 1.0.4.
52681,Security Guide,Bug,"",Resolved,Should have,Correct link to TYPO3 Installation and Upgrade Guide (regression),Michael Schams,Michael Schams,2013-10-11 05:37,"","",2013-10-11,"","",100,2013-10-11 04:36,"","",1381550,"","","Regression: Correct link to TYPO3 Installation and Upgrade Guide (regression)
http://forge.typo3.org/issues/52680"
52680,Security Guide,Bug,"",Resolved,Must have,Correct link to TYPO3 Installation and Upgrade Guide,Michael Schams,Michael Schams,2013-10-11 04:37,"","",2013-10-11,"",0.25,100,2013-10-11 04:14,"","",1381500,"","","In chapter ""General Guidelines: Keep the TYPO3 core up-to-date"" a link to the **TYPO3 Installation and Upgrade Guide** points to the wrong project/target (TyposcriptReference, Stdwrap).

file: @SecurityGuide/GeneralGuidelines/Typo3Core/Index.html@
"
52670,TYPO3 Tutorial for Editors,Bug,"",Resolved,Should have,Fix some spelling and wording issues,Francois Suter,Henning Nelihsen,2013-10-10 21:35,"",6.0.0,2013-10-10,"","",100,2013-10-10 21:05,"","",1381000,"","",As per already submitted patch.
52652,TypoScript Reference (TSref),Bug,"",Closed,Should have,config.doctype is not properly documentated,Ingo Schmitt,"",2013-10-10 12:23,"","",2013-10-10,"","",0,2013-10-10 10:49,"","",1380100,"","","config.doctype is not properly documentated, it has unknown property."
52644,TypoScript Reference (TSref),Bug,"",Resolved,Must have,Wrong description of config.doctype,Francois Suter,Francois Suter,2013-10-09 21:36,"",6.2,2013-10-09,"","",100,2013-10-09 21:07,"","",1379700,"","","After the restructuring of the page describing all ""config"" properties, the ""doctype"" property was apparently badly handled. Its title was somehow missed and it now appears as ""Unknown property"", at the top of the list of properties.

There are also some wrong cross-links to it."
52496,FAL Documentation,Bug,"",Resolved,Should have,Clean up structure,Francois Suter,Francois Suter,2013-10-03 11:36,"","",2013-10-03,"","",100,2013-10-03 11:22,"","",1372400,"","",https://review.typo3.org/#/c/24285/ was merged a bit too fast. It contained one markup error and the structure was not along our usual practices. This must be corrected.
52472,Core APIs,Bug,"",Resolved,Must have,FlashMessage usage in Extbase,Markus Klein,Francois Suter,2014-03-06 22:26,"",6.2,2013-10-02,"","",100,2013-10-02 15:57,"","",1371200,"","","FlashMessage usage as described in

http://docs.typo3.org/TYPO3/CoreApiReference/ApiOverview/FlashMessages/Index.html#flash-messages-extabase

is deprecated since 6.1

New way of doing things:
<pre>
$this->controllerContext->getFlashMessageQueue()->enqueue(
	$this->objectManager->get(
		'TYPO3\\CMS\\Core\\Messaging\\FlashMessage',
		'Your new record was created.',
		'Record created',
		\TYPO3\CMS\Core\Messaging\FlashMessage::OK,
		TRUE
	)
);
</pre>
"
52432,Documentation Rendering,Bug,"",Closed,Should have,"TCA Reference ""master"" rendering stalled?",Ernesto Baschny,"",2013-10-03 14:29,"","",2013-10-01,"","",0,2013-10-01 16:29,"","",1369200,"","","In this chapter:

http://docs.typo3.org/typo3cms/TCAReference/latest/Reference/Columns/Inline/

I expected this merge to be visible:

https://review.typo3.org/#/c/23721/4

But I fail to see it. Is the rendering of this document somehow stalled?

I am also not sure if this is the right issue tracker for it, but it seem the relevant persons are monitoring it, so... :)"
52380,Core APIs,Bug,"",Resolved,Should have,ext_typoscript_setup.txt is not deprecated,Xavier Perseguers,Xavier Perseguers,2013-11-07 15:35,"",6.2,2013-09-30,"","",100,2013-09-30 11:47,"","",1366600,"","",Usage of ext_typoscript_setup.txt should be considered carefully but makes sense under some circumstance and is thus not deprecated.
52302,TypoScript Reference (TSref),Bug,"",Resolved,Should have,Modified special = categories menus,Francois Suter,Francois Suter,2014-01-22 17:37,"",6.2,2013-09-26,"","",100,2013-09-26 15:27,"","",1362850,"","","Patch #51921 introduced the possibility to have several categories relation fields per table. This means that the categories-based menu must take an additional parameter into consideration: to which categories relation field are they related?

Patch #52285 will introduce a new ""special.relation"" property for this, which will be of type ""string/stdWrap"". It can be left empty. The underlying CategoryCollection will fall back to ""categories"" which is the default name for such fields."
52240,ReST tools,Bug,"",Resolved,Should have,LaTeX: Cannot use special characters,Xavier Perseguers,Xavier Perseguers,2014-01-17 10:36,"","",2013-09-25,"","",100,2013-09-25 09:11,"","",1359750,"","","LaTeX fails to compile documents containing ""common"" special characters such as the greater-or-equal symbol:

<pre>
If you are running a recent version of TYPO3 (? 4.5.0), you definitively should use Fluid as
rendering engine. This requires system extension fluid to be loaded. Using Fluid will highly ease
the way you prepare your templates and will let you have full control over the way web service data
are rendered.
</pre>

or the carriage return symbol ?.

The compilation fails with:

<pre>
! Package inputenc Error: Unicode char \u8:? not set up for use with LaTeX.

See the inputenc package documentation for explanation.
Type  H <return>  for immediate help.
 ...

l.1626 ...e running a recent version of TYPO3 (?
                                                   4.5.0), you definitively ...

?
! Emergency stop.
 ...

l.1626 ...e running a recent version of TYPO3 (?
                                                   4.5.0), you definitively ...

!  ==> Fatal error occurred, no output PDF file produced!
</pre>"
