#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Tags,Description
63481,TypoScript Reference (TSref),Task,"",Resolved,Should have,"Add ""auto"" absRefPrefix option",Chris topher,Chris topher,2015-03-05 19:01,"",7,2014-12-01,"","",100,2014-12-01 14:02,"","",-159900,"","","#58366 aims to add a new option to config.absRefPrefix.

When committed, document it!"
63366,wiki.typo3.org,Task,"",Resolved,Should have,Update MediaWiki to 1.23.7,Chris topher,Chris topher,2014-11-27 15:08,"","",2014-11-27,"","",100,2014-11-27 15:01,"","",-154150,"","","The release fixes a number of security related bugs in 1.23.6.

Also check extensions, which might be vulnerable as well."
63363,TSconfig,Bug,"",Closed,Should have,?? ???????????? ???????? ?? 15?? ????????,Ivan Mihailovich,"",2015-12-06 21:45,"","",2014-11-27,"","",0,2014-11-27 12:20,"","",-154000,"","",""
63361,TSconfig,Bug,"",Closed,Should have,?? ???????????? ????????+???????? ?? ??????? ?????? ?? ?????.,Ivan Mihailovich,"",2015-12-06 21:43,"","",2014-11-27,"","",0,2014-11-27 11:42,"","",-153900,"","","?? 7?? ???????? ??????????? ""doc_core_tsconfig_ru"" ????????? ???????? ?? ????????????? ?????? + ???????? ??? ??? ""????????????"" ? ?? ???????. "
63360,TSconfig,Bug,"",Closed,Should have,??????? ?????????? ???????????.,Ivan Mihailovich,"",2016-08-06 14:42,"","",2014-11-27,"","",0,2014-11-27 11:33,"","",-153850,"","","?? 6?? ???????? ??????????? ""doc_core_tsconfig_ru"" , ???? ?????, ? ??????? ????????? ?????? 2 ?????????? ???????????.
""???????? ?usergroup? ? ?loginUser? ????????? ? ??????? ? ????????????? ??????????? ??????????, ??????????????, ? ?? ? ??????? ? ????????????? ???????? ????????????????? ?usergroup? ? ?loginUser? ????????? ? ??????? ? ????????????? ??????????? ??????????, ??????????????, ? ?? ? ??????? ? ????????????? ???????? ??????????."""
63352,TypoScript Reference (TSref),Task,"",Resolved,Must have,Document the stdWrap property for stdWrap methods,Jo Hasenau,Chris topher,2014-11-29 23:19,"",6.0,2014-11-26,"","",100,2014-11-26 23:54,"","",-153450,"","","Since TYPO3 4.5 almost the whole set of stdWrap methods has been stdWrap enabled by default. There are just a few exceptions, which can be found in \TYPO3\CMS\Frontend\ContentObject\ContentObjectRenderer::$stdWrapOrder and are marked as hook, cObject, functionName or stdWrap. Any other methodname followed by a dot and marked as array will trigger stdWrap itself.

This way you could even do things like

innerWrap.if.isTrue.dataWrap.wrap.override.data = GP:blah

The list of stdWrap methods in TSref is still missing a lot of ""/stdWrap"" indicators though, which is why people for example will switch to outerWrap or innerWrap, although wrap would have had stdWrap properties too."
63117,TypoScript Reference (TSref),Feature,"",Closed,Must have,FLUIDTEMPLATE now supports fallback paths,Markus Klein,Francois Suter,2014-11-27 21:51,"",6.2,2014-11-20,"","",100,2014-11-20 23:54,"","",-141750,"","","This is a backport from version 7.
Please check Feature-61361-FallbackTemplatePathsForFluidStandaloneView.rst file there."
63010,TSconfig,Bug,"",Closed,Should have,"Implement ""clear cache of page and all sub pages"" by correct tagging,  use in template module",Christian Kuhn,"",2014-11-16 17:17,"","",2014-11-16,"","",0,2014-11-16 16:22,"","",-136400,"","","This text was a response to #60045 in the first place.



Scenario: An instance under load with lots of TS records that are changed on live directly. While this is often an unwanted scenario, it still may happen for ""microsites"" instances - lots of sites with small page trees. The clearCacheCmd('all') fired by the TypoScript module is then disadvantegous, since it kills way too many cache entries where only entries of the page with the TS record and all its children should be cleared.

The solution to just disable the page clear however is not sufficient, since caches of subpages are not cleared, so the proposed solution is only useful if pages with a changed TS record have no sub pages.

More general approach: Tag a fe cache entry with its rootline. So if a cache entry belongs to page 42 which is a child of page 23 and that is a child of page 5, then page 42 cache entry would be tagged with ""isChildOf_23"" and ""isChildOf_5"" (or similar). The change the TS module to not fire clearCacheCmd('all'), but clearCacheCmd('cacheTag:isChildOf_5') if TS record of page 5 is changed. clearCacheCmd can do that already. Cache entry for page 23 and 42 would be cleared then. Also flush by tag ""PageId_5"". If done, exactly the correct cache entries would be killed and nothing more.
It may only happen that if you ""flushByTag"" a page that alredy has lots of sub pages takes quite some time, so in this case it may be quicker to just ""flush whole cache"" - this does a truncate on Typo3DbBackend cache and an rm -r on file caches and is much quicker than a lengthy ""delete nearly everything"". So, we'd probably need PageTS that controls the flush behaviour (with default to flushByTag).

Tagging caches in the frontend with its ""rootline"" could be beneficial for other things as well, maybe for the list/page module for example: Eg. storing a record on a storage page X then triggers a ""clear caches of page Y and Z and all their sub pages, which is currently also not possible.

Todo:
Find out if the above solution is sane and do-able.
Add functionality to add ""rootline"" tags to cache_pages in the frontend.
Find out usage of pagesection and see if this one can be tagged as well or if the cache entries are re-used on different pages again - which may torpedo the above idea.
Find a sane pageTS syntax to feed clearCacheCmd with options like 'kill everthing below ""me""' and implement it.
I'm not 100% sure if the above will survive all checks, but it sounds like a good idea to me. Better tagging in the frontend is long overdue anyway and it may help us at other places as well. I've raised some attention towards this issue to some active contributors already (eg. Markus Klein and Helmut Hummel), we think that this issue could probably be solved this way, but at the moment no one is really digging deep into that and actually working on it - this is one reason why an answer took longer, I'm really sorry for that.

Alexander, what do you think, is this a good idea and are you feeling you could dive into this overall topic and search for progress here? I would happily help with providing more information, ideas and technical insights that I have on my radar - eg. I know the caching framework pretty well, but I don't know the FE details on my own without digging myself.

I know that the proposed solution is much more complex than just disabling the clear cache action, but I really think this would go into the right direction. My gut feeling is this would be do-able and won't end in ""complexity hell"", cache_pages should be fine, my only doubts are regarding sub cache layers like pagesection, those should get an eye first.
"
63009,TSconfig,Bug,"",Closed,Should have,Document options.pageTree.altElementBrowserMountPointsAppend setting,Alexander Stehlik,"",2016-08-06 15:14,"","",2014-11-16,"","",0,2014-11-16 14:52,"","",-136350,"","","In #50780 a new setting is introduced, that allows appending the element browser mount points instead of replacing them."
62818,TypoScript Reference (TSref),Bug,"",Closed,Should have,config.doctype: Fallback to HTML4 is not correct any more,aimcom no-lastname-given,Francois Suter,2014-11-27 14:04,"",6.2,2014-11-10,"","",100,2014-11-10 11:45,"","",-126800,"","","In the TypoScript reference for @config.doctype@ is written that the default value is the HTML 4 Transitional doctype. This behaviour was changed in revision https://forge.typo3.org/projects/typo3cms-core/repository/revisions/e7e0a29a1885a4229fdd92a7a0e5c13aeb3173e8. Since then, the default doctype is HTML5. It would be nice if the documentation was updated."
62635,Documentation Rendering,Bug,Epic #60470: Enhance PDF rendering,New,Should have,Native high resolution images are too small in PDF,Xavier Perseguers,Xavier Perseguers,2014-11-03 08:39,"","",2014-11-03,"","",0,2014-11-03 07:25,"","",-117650,"","","Since #62597, images with a native resolution of more than 72 dpi are embedded at a smaller size than before.

This is the case for instance when a screenshot is created on a retina-enabled machine such as a recent MBP where PNG screenshots have a native resolution of 144 dpi instead of 72.

When the pixel density is properly stored within the image, pdflatex is using it to properly resize the image accordingly but since #62597 we take for granted that every image is 72 dpi, and resize them to 50%. This makes higher resolution images appear too small.

According to http://newsgroups.derkeiler.com/Archive/Comp/comp.text.tex/2008-05/msg00624.html it should be possible to read the actual image resolution during rendering and change the resize factor dynamically instead of hardcoding it to 50%.

I would recommend to include images whose resolution is > 72 dpi at a 1:1 ratio without any dynamic computation. This would let the user choose the actual resolution (think of 300 dpi images for instance).

**Note 1:** see instructions ""here"":http://www.webdesignerdepot.com/2010/02/the-myth-of-dpi/ on how changing the resolution in Photoshop without altering the pixel size.

**Note 2:** Although the previous article states that PNG do not hold dpi, this problem has been found with a PNG, maybe the info is only true if the image was saved for the web in Photoshop."
62620,Installation and Upgrade Guide,Task,"",Resolved,Should have,Add information about the minimum version to upgrade from,Chris topher,Chris topher,2016-08-08 16:42,"",7,2014-11-02,"","",0,2014-11-02 11:49,"","",-116900,"","","The upgrade to TYPO3 CMS 7.x will only be possible from TYPO3 CMS 6.2.x or newer, not from older versions. Reason is that e.g. old upgrade wizards (also those, which had only been added in 6.2) have been removed in 7[1] and are expected to have been run. Add this required minimum version to the Upgrade section of the guide, e.g. here:
http://docs.typo3.org/typo3cms/InstallationGuide/Upgrade/


[1] https://git.typo3.org/Packages/TYPO3.CMS.git/commit/b66ff8c0ab815879afee0b0fa45c836984505152"
62597,Documentation Rendering,Feature,Epic #60470: Enhance PDF rendering,Closed,Should have,Higher output resolution for images,Xavier Perseguers,Xavier Perseguers,2014-11-03 07:11,"","",2014-11-01,"","",100,2014-11-01 13:49,"","",-115750,"","","Embedded images automatically adjust to fit the width of a text line.

However smaller images are shown at a (typically) 72 dpi resolution and don't look as good as larger ones which have been resized:

Small image:

!small.png!

Large image:

!large.png!"
62543,wiki.typo3.org,Task,"",Resolved,Should have,Update MediaWiki to 1.23.6,Chris topher,Chris topher,2014-10-29 19:24,"","",2014-10-29,"","",100,2014-10-29 19:19,"","",-113050,"","","The release fixes a number of security related bugs in 1.23.5.

Also check extensions, which might be vulnerable as well."
62512,TSconfig,Feature,"",New,Should have,Make properties linkable,Christian Weiske,"",2014-10-28 12:49,"","",2014-10-28,"","",0,2014-10-28 11:31,"","",-111500,"","","I wanted to link to property ""defLangBinding"" on page
http://docs.typo3.org/typo3cms/TSconfigReference/PageTsconfig/Mod/Index.html, but there is no anchor in the HTML for that property."
62200,Documentation Rendering,Bug,Task #68900: Extend RenderTask.php to render every manual,Resolved,Should have,"Avoid ""Versions"" menu when no versions are available",Francois Suter,Martin Bless,2015-12-18 23:03,"","",2014-10-13,"","",0,2014-10-13 21:32,"","",-95900,"","","On docs.typo3.org, the ""Versions"" menu in the top right corner is always displayed, even when there are no versions. More embarrassing, it is actually possible to click on it, which lands the visitor on the ""undefined"" page. You can try it quite simply on the home page: http://docs.typo3.org/

If it is too complicated to hide it, it should at least not be clickable."
62163,Documentation Rendering,Task,"",New,Should have,Upgrade to Debian Wheezy,Xavier Perseguers,"",2015-04-28 11:46,"","",2014-10-11,"","",0,2014-10-11 16:13,"","",-94050,"","","We are still stuck with Debian Squeeze, I guess because of script requirements by the infrastructure team.

Debian Squeeze is really outdated now, and we could gain from using Debian Wheezy (e.g., with package ""pandoc"" which is near to useless with Markdown reading currently in Squeeze)."
62126,TypoScript in 45 Minutes,Task,"",Closed,Must have,Update for FAL,Francois Suter,"",2016-08-06 14:29,doc_tut_ts45,7,2014-10-09,"","",0,2014-10-09 14:28,"","",-92200,"","","Page http://docs.typo3.org/typo3cms/TyposcriptIn45MinutesTutorial/TypoScriptFunctions/ImgResource/Index.html describes how to use an image which has been attached to a page's ""Media"" field. But it still uses the ""old"" way this worked. The example should use FAL references instead."
62099,TypoScript Reference (TSref),Feature,"",Resolved,Should have,IMGRESOURCE: Document stdWrap for frame property,Stefan Froemken,Chris topher,2014-11-28 15:27,"",6.2,2014-10-08,"","",100,2014-10-08 10:13,"","",-90850,"","","Hallo Docu-Team,

Please add ""stdWrap"" to property ""frame"" here:
https://review.typo3.org/#/c/33179/

Wouter has added them to the 6.2 branch here:
https://review.typo3.org/#/c/33188/2/typo3/sysext/frontend/Classes/ContentObject/ContentObjectRenderer.php

Stefan"
62025,wiki.typo3.org,Task,"",Resolved,Should have,Update MediaWiki to 1.23.5,Chris topher,Chris topher,2014-10-03 15:24,"","",2014-10-03,"","",100,2014-10-03 15:24,"","",-87150,"","","The release fixes a number of security related bugs in 1.23.4.

Also check extensions, which might be vulnerable as well."
