#;Project;Tracker;Parent task;Status;Priority;Subject;Author;Assigned To;Updated;Category;Target version;Start date;Due date;Estimated time;% Done;Created;Story points;Velocity based estimate;Position;Remaining (hours);Tags;Description
819;Documentation;Task;;Closed;Must have;HTML for OpenSearch search for browser;Martin Holtz;Martin Holtz;20/10/2010 11:40;;sprint 2008/05;18/6/2008;29/7/2008;0.00;100;18/6/2008 21:00;;;4050;;;"<link rel=""search"" type=""application/opensearchdescription+xml"" href=""http://www.martinholtz.de/tsrefsearch_en.src"" title=""Add wiki.typo3.org/TSref "" />

<link rel=""search"" type=""application/opensearchdescription+xml"" href=""http://www.martinholtz.de/tsrefsearch_de.src"" title=""Suche in wiki.typo3.org/De:TSref "" />

this links should be integrated in the OpenSearch Wiki Page"
820;Documentation;Task;;Closed;Must have;9.7. 1830 (GMT+2) TSref german and more;DocTeam no-lastname-given;DocTeam no-lastname-given;20/10/2010 11:40;;sprint 2008/05;9/7/2009;9/7/2009;1.00;100;18/6/2008 21:15;;;4100;;;.
821;wiki.typo3.org;Task;;Closed;Could have;Wiki-Seite in forge für's Protokoll;Daniel Brüßler;Susanne Moog;26/9/2011 11:17;;;18/6/2008;;0.50;100;18/6/2008 21:25;;;4150;0.50;;"Kannst das Protokoll hier auf diese Wikiseite setzen:

http://forge.typo3.org/wiki/team-docteam/TeamMeetings

Danke für's Mitschreiben!
Daniel"
823;wiki.typo3.org;Task;;Closed;Must have;upgrade mediawiki;Daniel Brüßler;Daniel Brüßler;26/9/2011 11:17;;;18/6/2008;25/10/2008;1.50;100;18/6/2008 22:43;;;4200;1.50;;"who: Daniel (because ftp-access needed)

Roadmap: [[Roadmap_wikitypo3org_-_admin_of_engine_and_plugins]]"
824;TypoScript in 45 Minutes;Task;;Closed;Could have;[DocTeam-News] publish TSref 45minutes on monday 23.6.;Daniel Brüßler;Daniel Brüßler;26/9/2011 12:52;;;22/6/2008;25/6/2008;0.00;100;18/6/2008 22:56;;;4250;0.00;;"*add:*
thanks to Susanne for writing the news-article
contact for TSref german: Martin
contact to help in the team: Daniel
mailinglist docteam: doc

*task:*
http://forge.typo3.org/issues/show/777

*where:*
* forge
* typo3.teams.typo3org
* typo3.projects.documentation
* http://www.typo3.net/forum/ (create new username?)
* XING TYPO3"
826;Documentation;Task;;Closed;Must have;for new Team-member Martijn;Daniel Brüßler;Daniel Brüßler;20/10/2010 11:40;;sprint 2008/05;19/6/2008;19/6/2008;0.00;100;19/6/2008 14:46;;;4300;;;"* pending -> member
* welcome
** info about last meeting (yesterday)
** create custom-search and send him the link
** categories for custom-search: TSref german via wiki, meetings, wholikestodowhat
** create the issue interested-in-what

"
860;Documentation;Task;;Closed;Could have;Illustration für news.typo3.org 120x83 Pixel groß;Daniel Brüßler;Susanne Moog;20/10/2010 11:40;;sprint 2008/05;25/6/2008;25/6/2008;0.50;100;25/6/2008 9:56;;;4400;;;"##Susanne, is this something for you?



width: 240 px

see
http://news.typo3.org/news/teams/docteam/

http://news.typo3.org/typo3temp/pics/5b27b03b5b.png"
868;Documentation;Task;;Closed;Won't have this time;FLOW3 as a  TYPO3 v4 Extension;Daniel Brüßler;Daniel Brüßler;20/10/2010 11:40;;sprint 2008/05;25/6/2008;;0.00;100;25/6/2008 15:25;;;4450;;;"this as bridge to the extension-coordination-team
from Jochen Rau in 5-mailing-list:

as I started to integrate the Package Manager of FLOW3 in 'EXT:gimmefive' (see http://forge.typo3.org/projects/show/extension-gimmefive) I realized that I'm on my way to backport almost the whole source code of FLOW3. That makes no sense. So I changed the strategy and altered gimmefive to be a bridge to the original source code of FLOW3. There are only a few things left to be done:

1) The class t3lib_cs in PHP6/Resources/PHP/class.t3lib_cs.php should be renamed (Issue #651).
2) There should be a convenient way to download stable snapshots of the packages FLOW3 and PHP6 as extensions for TYPO3 V4. What do you suggest?
3) Caching and Ressource Management is disabled until now but should be enabled. Do you expect any conflicts with TYPO3 V4?
4) The AOP Framework is not available until now. Should it be enabled for V4?

Comment on 2): Until now I checkout FLOW3 to the root of my web-server and make symbolic links to FLOW3 and PHP6 in typo3conf/ext/.

Comment on 2): I have to clarify the things a little bit. FLOW3 (and thus 'gimmefive') requires at least PHP v5.2. You don't have to switch to PHP v6.0. The 'PHP6' named in the manual of 'gimmefive' is only a package of TYPO5 that provides some wrapper classes to get UTF8 strings treated right."
874;TypoScript in 45 Minutes;Task;;Closed;Could have;german 45-minutes-manual: Mark with {{review}};Daniel Brüßler;Martin Holtz;26/9/2011 12:51;;;25/6/2008;26/6/2008;0.00;100;25/6/2008 18:39;;;4550;0.00;;"just put this into the sections:
{{review}}

example how to use it:
http://wiki.typo3.org/index.php/De:TSref/45MinutesTypoScript#Inhalte_einlesen
"
882;Documentation;Task;;Closed;Should have;translation of one example chapter for Kees and Martijn;Daniel Brüßler;Martin Holtz;20/10/2010 11:40;;sprint 2008/05;26/6/2008;;0.00;0;26/6/2008 23:43;;;4600;;;"so that Kees and Martijn know how it works with the wiki and translating.

Martin, can you create the english and the dutch wiki-page for Kees and Martijn? They like to translate it.

If you see a problem then just ask me about it.

Cheers!
Daniel"
884;Official Doc Extension Template;Task;;Closed;Should have;REVIEW of doc_template;Daniel Brüßler;Virgil Huston;4/6/2011 20:44;;;27/6/2008;30/6/2008;0.00;90;27/6/2008 9:12;;;4650;0.00;;"Susanne, do you like to review then new version of the doc_template? You're good in how a manual should be.

* is the logo in the header big enough?
* is the color of the header-line to bright or the height to small?
* is the font and style of the header-chapternames OK? And is it good that I used level 2 for the chapter-name on the right-side of the header?

http://typo3.org/extensions/repository/view/doc_template/1.1.0/

Cheers!
Daniel"
887;TypoScript in 45 Minutes;Task;;Closed;Must have;german 45-minutes-manual: Mark with {{publish}} ??;Daniel Brüßler;Daniel Brüßler;26/9/2011 12:51;;;27/6/2008;29/7/2008;0.00;100;27/6/2008 12:43;;;4700;0.00;;"Hello Martin,

the two people who like to translate need to know if they should look for ""publish"" or for ""ready-for-translation"".

What do you find better: Is ""publish"" OK or do I need to create a new wiki-tag named ""ready for translation""?
http://wiki.typo3.org/index.php/Category:Topic/publish

Cheers!
Daniel"
898;Official Doc Extension Template;Task;;Closed;Could have;doc_template 1.1.1 -- reloaded;Daniel Brüßler;Susanne Moog;4/6/2011 20:59;;;28/6/2008;29/7/2008;0.00;100;28/6/2008 10:47;;;4750;0.00;;"Susanne, I want to inform all devs that doc_template has a big change and they should use this now. Is the following text good so?

------------
subject: doc_template 1.1.1 -- reloaded

Hello extension-authors,

we, the DocTeam, have made a major update to the template of TYPO3-documentation-manuals.

http://typo3.org/extensions/repository/view/doc_template/1.1.1/

http://typo3.org/documentation/document-library/core-documentation/doc_template/


##Please use this new version - just copy the content of your manuals into the new version and you get the new features.

* fixed typo (thanks to Georg Ringer)
* added TYPO3-logo, chapter-number and chapter-title to the header, for better orientation
* TYPO3-coloring scheme
* added hyperlinking to the TOC (yeah!)
* added PDF as example for the TOC-linking
* Font Tahoma (if you don't use it a good alternative font will be used)

If you have any change requests put it in http://bugs.typo3.org bugtracker / documentation with title prefix ""doc_template"".

We will use this layout for the core-documents, too, but updating will take some days ... or weeks.

Cheers!
DocTeam

== DocTeam ==
http://forge.typo3.org/projects/show/team-docteam "
950;Official Doc Extension Template;Task;;Closed;Should have;Start with tagging of manuals;Daniel Brüßler;Daniel Brüßler;4/6/2011 20:57;;;2/7/2008;23/7/2008;0.00;100;2/7/2008 17:05;;;4850;0.00;;"I just saw that it's no problem to add an explanation inside the doc_template / the description-field.

In the moment it has this content:
-------------------------------------
The keywords help with categorizing and tagging of the manual-content (wording by translationTeam):

----
forEditors (use this for editors / german ""Redakteure"")
forAdmins (use this for technical manuals)

forStarters (easy manual for TYPO3-starters)
forAdvanced (use this if advanced knowledge is needed)
forExperts (use this if real expert-knowledge is needed)

see more: http://wiki.typo3.org/doc_template#tags
----

If your manual is NOT english, see next tab ""language""
-------------------------------------
"
1000;Documentation;Task;;Closed;Could have;Testing TYPO3 OpenSearch / Browser Search Plugin;Martin Holtz;Daniel Brüßler;20/10/2010 11:40;;sprint 2008/05;6/7/2008;23/7/2008;0.00;100;6/7/2008 13:11;;;5250;;;"http://www.martinholtz.de/index.php?id=219

Documentation about that plugin:

http://wiki.typo3.org/index.php/OpenSearch

Susanne gave some feedback - i just added some new features.

Additional Feedback and testing is wellcome. 

Afaik the Search-Engine Plugin only works in Firefox and IE.

thanks,
martin"
1027;Documentation;Task;;Closed;Should have;23.7. wednesday 1830 (GMT+2) TSrefgerman and more;Daniel Brüßler;DocTeam no-lastname-given;20/10/2010 11:40;;sprint 2008/05;23/7/2008;23/7/2008;0.00;100;9/7/2008 20:28;;;5300;;;.
1028;Documentation;Task;;Rejected;Should have;Some documentation how to use the forge-categories?;Daniel Brüßler;Daniel Brüßler;20/10/2010 11:40;;sprint 2008/05;9/7/2008;;0.00;0;9/7/2008 20:42;;;5350;;;"Hello Martin,

Please tell me what categories need some additional text. I can explain it here
http://forge.typo3.org/wiki/team-docteam
in a list:

name -- what goes inside

Cheers!
Daniel
"
1063;Documentation;Task;;Closed;Should have;Create SVN-repository for forge as user docteam;Daniel Brüßler;Sebastian Kurfuerst;20/10/2010 11:40;;sprint 2008/05;15/7/2008;31/7/2008;0.00;100;15/7/2008 15:23;;;5400;;;"for
* doc_template
* wiki TSref geshi-keyword-list
* all other manuals"
1084;Documentation;Task;;Closed;Should have;News for OpenSearch (translate to english);Susanne Moog;Susanne Moog;20/10/2010 11:40;;sprint 2008/07;17/7/2008;31/7/2008;0.00;100;17/7/2008 21:49;;;5550;;;"TYPO3 browser search

There is a new possibility to access the most important TYPO3 resources. Martin Holtz of the docTeam has programmed an openSearch for TYPO3. For those of you who don't know OpenSearch: These are the browsers searches that you find in firefox and IE in the upper right corner. 

With the TYPO3 search you can search through wiki.typo3.org, the whole extension list on typo3.org, through forge.typo3.org, in TSref, in the API and in the (german) forum at Mittwald Medien. 

A little example of how to use the search:
You just enter ""keyword searchword"" into the input field. Depending on the keyword you change where to look for your searchword. Entering ""ext tt_news"" gets you to the result page you also come to when you search on typo3.org -> Extensions. For an API search it would be e.g. ""api typolink"". If you have multiple words to search for it would be like ""ext news feed"", so the first word is always taken as keyword and all words after that as what you actually want to search. When not using a keyword the search defaults to wiki search.

The search even has a nice auto-completion feature for expressions out of the TSref. So if you are not quite sure how an option is spelled you can use that feature to show you. All in all a very nice tool for finding answers to TYPO3 questions. 

Please note that the whole search tool is in expiremental state, therefore any feedback is appreciated. If you happen to have any questions, positive or negative feedback or anything else you just wish to say do it at the corresponding wiki[1] page. There you can also learn how to install and use the search. 

ABOUT THE DOCTEAM:
The DocTEAM keeps the documentation effort focussed the right way to support documentation-writers. Want to help? Just join us! [2]

[1] http://wiki.typo3.org/OpenSearch
[2] http://forge.typo3.org/projects/show/team-docteam


Es gibt eine neue Möglichkeit auf die wichtigsten TYPO3-Ressourcen schnell und einfach zuzugreifen. Martin Holtz vom DocTeam hat für TYPO3 eine eigene OpenSearch geschrieben. Für alle die jetzt denken ""hä? OpenSearch???"": OpenSearch, das sind die Browsersuchen, also die Suchen, die im Firefox und im Internet Explorer über das Suchfeld rechts oben erreichbar sind.

Über die TYPO3-Suche können das TYPO3-Wiki, die Extension-Liste, forge.typo3.org, die TSref, die TYPO3-API und das Forum von Mittwald Medien durchsucht werden.

Ein kleines Beispiel:
Bei Eingabe von ""ext tt_news"" kommt man auf die gleiche Seite, als hätte man unter www.typo3.org auf Extensions geklickt und dann dort ""tt_news"" in das Suchfeld eingegeben. Für eine Suche in der API tippt man z.B. ""api typolink"". Weitere Suchwörter können einfach angehangen werden, zum Beispiel ""ext news feed"". Wird kein Keyword angegeben, sucht man automatisch im Wiki, ist der Suchbegriff in der TSref vorhanden, wird man dorthin weitergeleitet. 

Für Suchbegriffe aus der TSref gibt es sogar automatische Vorschläge, d.h. wenn man sich bei der Schreibweise oder dem genauen Namen nicht ganz sicher ist, hilft die Suche auch dabei. Alles in allem ein nettes Tool, um Suchen und Finden rund um TYPO3 zu beschleunigen.

Bitte beachten: Die Suche ist zur Zeit noch im experimentellen Status. Bei Fragen, Anregungen, Lob und Kritik einfach im Wiki[1] melden, dort gibt es auch die Suche inklusive Anleitung.

DAS DOCTEAM:
Das DocTeam koordiniert die Dokumentationsarbeit und versucht so, für eine bessere, verständlichere und vollständigere Dokumentation zu sorgen. Ihr möchtet helfen? Dann macht einfach mit! [2]

[1] http://wiki.typo3.org/De:OpenSearch
[2] http://forge.typo3.org/projects/show/team-docteam"
1110;wiki.typo3.org;Task;;Closed;Should have;Wiki-Editor: Simplify the buttons;Daniel Brüßler;Daniel Brüßler;26/9/2011 11:18;;;23/7/2008;23/7/2008;0.00;100;23/7/2008 11:48;;;5850;0.00;;"# link for the editor: <a href=""http://wiki.typo3.org/Category:Topic"">List all TAGs</a>
# remove the extra-content of all the buttons


Who: Daniel

Roadmap: [[Roadmap_wikitypo3org_-_admin_of_engine_and_plugins]]"
1116;Documentation;Task;;Closed;Should have;KW35: NEXT MONDAY 25.8. 1830-1900 (GMT+2) DocTeam meeting via skype;Daniel Brüßler;DocTeam no-lastname-given;20/10/2010 11:40;;sprint 2008/05;23/7/2008;25/8/2008;0.00;100;23/7/2008 20:19;;;5900;;;"h1. So you can attend

* use skype
* contact me (Daniel) so I add you to the conference when we do the meeting

h1. How's attending

* Susanne (journalist, writing documentation and news)
* Daniel (PHP and Java developer)
* Martin (Martin Holtz, very good in TypoScript)
* Kazu Hodota (Japan, working on a japanese TYPO3 book)
* WHO ELSE?

h1. Language

denglish (english with some words in german)

h1. Topics

* new team-member Harry Glatz, welcome Kazu Hodota (Daniel)
* Japanese documentation (Kazu Hodota)
* wiki.typo3.org - still no backup and charset-fix possible (Daniel)
* progress of the 45minutes-manual (Martin and Susanne)
* progress of typo3_tut (Susanne)
* doc_template and the rendering-problem (Daniel)
* team-repository and rapidSVN (Susanne and Daniel)
* MORE?

h1. README - LAST MEETINGS

http://forge.typo3.org/wiki/team-docteam


You're welcome to join!
Cheers!
Daniel"
