#;Project;Tracker;Parent task;Status;Priority;Subject;Author;Assigned To;Updated;Category;Target version;Start date;Due date;Estimated time;% Done;Created;Story points;Velocity based estimate;Position;Remaining (hours);Tags;Description
60499;Documentation Rendering;Task;Epic #60470: Enhance PDF rendering;New;Should have;Change default font ;Xavier Perseguers;;23/7/2014 15:05;;;23/7/2014;;;0;23/7/2014 14:59;;;-11150;;;"Conversation on Twitter:

Jigal van Hemert:

bq. Current font is used too much in the world and it was designed in a time when print was done on absorbing (news) paper. If you put ink on a newspaper it runs a bit. The sharp features of a glyph are softened a bit.

ben van 't ende:

bq. I find ""calluna"":http://www.exljbris.com/calluna.html a beautiful serif font. the regular is free.

Xavier Perseguers:

bq. I found a demo of various fonts w/ LaTeX, incl. Calluna ""here"":http://ctan.math.utah.edu/ctan/tex-archive/macros/xetex/latex/fontbook/fontbook-freefonts.pdf"
60290;FAL Documentation;Bug;;Resolved;Should have;Fix a broken sentence on DAM;Franz Holzinger;Chris topher;18/4/2016 20:30;;;12/7/2014;;;100;12/7/2014 17:05;;;-700;;;"http://docs.typo3.org/TYPO3/FileAbstractionLayerReference/Administrators/Index.html contains a mistake:

<pre>
""DAM does not work with FAL currently, and FAL will not support using the DAM, instead, FAL provides a . Extensions which depend on DAM need manual adaption, see the developers section for more details.""
</pre>

A part is missing here:

<pre>
instead, FAL provides a 
</pre>

what does FAL provide?"
60278;wiki.typo3.org;Task;;Resolved;Should have;Update the BugtrackerStatus extension for new Forge version;Chris topher;Chris topher;11/7/2014 22:17;;;11/7/2014;;;100;11/7/2014 19:57;;;-100;;;"Since the Forge update has been done, the extension, which realizes the <issue> tag, does no longer get all information correctly (see the ""Sandbox"":http://wiki.typo3.org/Sandbox#issues_.28forge.29). This is caused by the content of the json response (example: https://forge.typo3.org/issues/60278.json) having changed.

Update the code in extensions/BugtrackerStatus/... accordingly so that it works with the structure of the response as it is now. Also use http*s* instead of http now - might also be part of the problem."
60184;Inside TYPO3;Bug;;New;Should have;TYPO3 4.5: CSH for FlexForms;Chris topher;;8/7/2014 14:39;;;8/7/2014;;;0;8/7/2014 14:30;;;1752450;;;"(Text ""by François"":http://wiki.typo3.org/wiki/index.php?title=Pending_Documentation&diff=54163&oldid=prev .)

CSH for FlexForms is handled more cleanly but requires adjustments. This has an impact in particular for FE plugins. To continue displaying<br> the CSH for their FlexForm, the CSH file must be declared as for other elements, i.e. 
<pre> t3lib_extMgm::addLLrefForTCAdescr('somekey', 'EXT:myext/locallang_csh.xml'),</pre> 
The key is defined as follows: 
<pre>[table name].[field name].[DS pointer field 1](.[DS pointer field 2])</pre> 
The table and the field are those where the FlexForm is used. In most cases this will be ""tt_content.pi_flexform"". The next elements of the key (still separated with dots) are the values of the field or fields (there may be only one) defined in the ""ds_pointerField"" property for the TCA of the FlexForm field. In the case of plugin options, the ""ds_pointerField"" property is set to ""list_type,CType"", so the key would be of the form:<br> 
<pre>tt_content.pi_flexform.[value of list_type field].list
</pre> 
""list"" being the value of the CType field for a FE plugin. To give a complete example, let's assume that the plugin used is from the ""comments"" extension, the full key will be:<br> 
<pre>tt_content.pi_flexform.comments_pi1.list
</pre> 
because ""comments_pi1"" is the value found in the field ""list_type"" when using the plugin provided by the ""comments"" extension. So the ""comments"" extension would use the following call to register its FlexForm CSH:<br> 
<pre>t3lib_extMgm::addLLrefForTCAdescr('tt_content.pi_flexform.comments_pi1.list', 'EXT:comments/pi1/locallang_csh.xml'),
</pre> 
With this new method, it is not necessary anymore to point to the CSH&nbsp,file from within the FlexForm's DS, though the ""cshFile"" tag should be left for compatibility with older versions of TYPO3. 

On top of the above, it is advised (but not required) to use the ""alttitle"" in the CSH structure intensively, as it will improve the information displayed in the help pop-up window. In particular, don't forget to define the ""general alttitle"" which is used at the top of the window. Example: 
<pre>&lt,label index="".alttitle""&gt,My plugin's cool configuration options&lt,/label&gt,</pre>
"
60160;TSconfig;Bug;;Resolved;Should have;"Document ""addWhere"" for suggest wizard";Wouter Wolters;;13/8/2016 14:57;;6.2;7/7/2014;;;0;7/7/2014 20:29;;;1751250;;;"Document ""addWhere"" for suggest wizard

Markers that are possible for replacement

###THIS_UID###
###CURRENT_PID###
###PAGE_TSCONFIG_ID###
###PAGE_TSCONFIG_IDLIST###
###PAGE_TSCONFIG_STR###


Example:
<pre>
'related_records' => array(
	'label' => 'LLL:EXT:examples/Resources/Private/Language/locallang_db.xlf:tx_examples_haiku.related_records',
	'config' => array(
		'type' => 'group',
		'internal_type' => 'db',
		'allowed' => 'pages',
		'size' => 5,
		'minitems' => 0,
		'maxitems' => 10,
		'wizards' => array(
			'suggest' => array(
				'type' => 'suggest',
				'default' => array(
					'searchWholePhrase' => 1,
					'addWhere' => 'AND pages.pid=###PAGE_TSCONFIG_ID###',
				),
				'pages' => array(
					'searchCondition' => 'doktype = 1'
				)
			)
		)
	)
),
</pre>"
60046;TSconfig;Feature;;Closed;Should have;Document mod.web_ts.disableCacheClearing;Alexander Stehlik;;16/11/2014 17:17;;7;1/7/2014;;;0;1/7/2014 22:05;;;1745550;;;"If #60045 is merged a new Page TSconfig option is introduced:

<pre>
mod.web_ts.disableCacheClearing = 1
</pre>

The option is of type @boolean@.

If set to TRUE the cache will *not* be cleared automatically when changes are made in the template modules."
59875;Documentation Rendering;Bug;Epic #57147: Rework design and general content of docs.typo3.org;Resolved;Should have;TOC is included twice;Xavier Perseguers;Martin Bless;18/12/2015 23:22;;;25/6/2014;;;100;25/6/2014 14:10;;;1737100;;;"Examples:

* http://docs.typo3.org/typo3cms/extensions/sphinx/Index.html
* http://docs.typo3.org/typo3cms/extensions/restdoc/Index.html
* http://docs.typo3.org/typo3cms/extensions/image_autoresize/Index.html
* http://docs.typo3.org/typo3cms/extensions/ig_ldap_sso_auth/Index.html

Problem is that toctree is defined once for HTML output and another time for LaTeX output. It works well with JSON and PDF output but somehow our HTML template must be broken since the PDF TOC is included regardless of the condition."
59861;Templating Tutorial;Major Feature;;Closed;Should have;doc_tut_templating extension can't be installed on 6.2.x;XIA IT Support;;25/6/2014 8:31;;;25/6/2014;;;0;25/6/2014 8:18;;;1736400;;;"The maximum version for the doc_tut_templating extension is set to 6.1.99; which means it can't be installed on 6.2.x."
59552;ReStructured Text Infrastructure;Bug;;Resolved;Should have;Edit me on GitHub fails with localized manuals;Xavier Perseguers;Xavier Perseguers;13/6/2014 17:36;;;13/6/2014;;;100;13/6/2014 15:39;;;1720950;;;The link is wrong if configured for a localized manual (located under @Documentation/Localization.<locale>/@)
59491;Core APIs;Bug;;Resolved;Should have;Typo in code example;Francois Suter;Francois Suter;15/6/2014 22:30;;6.2;11/6/2014;;;100;11/6/2014 14:17;;;1717950;;;"In the code example in chapter http://docs.typo3.org/typo3cms/CoreApiReference/ApiOverview/Typo3CoreEngine/UsingTcemain/Index.html#complex-data-submission, the wrong method is called for the ""updatePageTree"" signal. It should be @BackendUtility::setUpdateSignal()@ instead of @BackendUtility::getSetUpdateSignal@."
59369;Core APIs;Bug;;Needs Feedback;Should have;Document possibility to have modules as navigation frame;Helmut Hummel;Francois Suter;4/8/2016 20:17;;6.2;5/6/2014;;;0;5/6/2014 16:59;;;1711900;;;"While implementing CSRF protection for backend modules,
it was forgotten to implement a solution for navigation components
that also could be modules.

Add this possibility now by introducing yet another
configuration option for modules.


'navigationFrameModule' name of the module that is loaded in the navigation frame
'navigationFrameModuleParameters' additional parameters (if needed and specified)"
59190;TYPO3 CMS - What's New;Bug;;Resolved;Should have;wrong urls for git repositories;Tymoteusz Motylewski;Michael Schams;30/5/2014 2:30;TYPO3 6.2 - Slides (LaTeX);;28/5/2014;;;100;28/5/2014 18:58;;;1702950;;;"right now there are following git repos on the slides:
TYPO3 Git Repositories:
https://git.typo3.org/TYPO3v4/Core.git
https://git.typo3.org/TYPO3v4/CoreProjects/MVC/extbase.git
https://git.typo3.org/TYPO3v4/CoreProjects/MVC/fluid.git

But should be just:
http://git.typo3.org/Packages/TYPO3.CMS.git"
59164;TCA Reference;Bug;;Closed;Should have;Cross-reference to Page TSconfig;Francois Suter;Francois Suter;1/8/2014 14:22;;6.2.0;28/5/2014;;;100;28/5/2014 9:54;;;1701650;;;In the description of the @foreign_table_where@ property of select-type fields, there should be a link to the TSconfig reference, since some markers in that property can be set using Page TSconfig.
59162;ReStructured Text Infrastructure;Feature;;Accepted;Must have;Make the the Github hook receiver handle branches;Martin Bless;Martin Bless;28/5/2014 9:41;;;28/5/2014;;;0;28/5/2014 9:41;;;1701550;;;
59139;TSconfig;Bug;;Resolved;Should have;history.maxAgeDays has different range and defaults in code;Jigal van Hemert;Christian Woebbeking;4/1/2015 21:01;;6.2;27/5/2014;4/1/2015;0.10;100;27/5/2014 14:53;;;1700400;;;"http://docs.typo3.org/typo3cms/TSconfigReference/PageTsconfig/TCEmain/Index.html#pagetcemaintables

Documentation claims:
- default: 7
- range: 0-200

Code uses:
- default: 30
- range: 0-365

(Of course only valid for versions < 6.0)"
59109;wiki.typo3.org;Bug;;Resolved;Should have;"update.php gives notices ""Content of archive xxx unavailable!""";Chris topher;Chris topher;4/6/2014 18:56;;;26/5/2014;;;100;26/5/2014 12:27;;;1698900;;;"Running update.php in order to upgrade to MediaWiki 1.23 gives more than a thousand of these notices:

 Content of archive 1 unavailable!
 Content of archive 4 unavailable!
 ...
 Content of archive 2104 unavailable!
 Content of archive 2117 unavailable!

This was not the case in previous versions."
59089;Core APIs;Feature;;New;Should have;Document Signal/Slot mechanism;Francois Suter;;22/12/2015 13:31;;6.2;24/5/2014;;;0;24/5/2014 21:37;;;1697900;;;"Hooks are extensively documented in Core APIs; signal/slots should also be documented. Their usage is much easier anyway."
59048;Core APIs;Feature;;Resolved;Should have;Document TCA/Overrides;Francois Suter;Francois Suter;24/5/2014 22:36;;6.2;22/5/2014;;;100;22/5/2014 22:00;;;1695850;;;The new preferred way of storing TCA customizations should be mentioned in the Extension Architecture chapter. The actual usage details are in the TCA Reference.
59038;TypoScript Reference (TSref);Bug;;Resolved;Should have;cObject CONTENT: Add link to the select function;Soren Malling;Chris topher;28/11/2014 15:34;;6.2;22/5/2014;;;100;22/5/2014 16:35;;;1695350;;;"Inside a CONTENT elements, pidInList will always fallback to ""this"" if it's left empty which can give issues when trying to select data from a external tables, with no ""pid"" field :-)

Is this for github or gerrit, let me know and I'll make the content change :-)"
58703;TypoScript Reference (TSref);Bug;;Resolved;Should have;Misspelled property name in data types => getText => file;Christian Stern;Chris topher;23/5/2014 14:38;;6.0;12/5/2014;;;100;12/5/2014 7:34;;;1678800;;;"http://docs.typo3.org/typo3cms/TyposcriptReference/DataTypes/Gettext/Index.html#data-type-gettext-file

name, size, sha1, extension, MIME type, contents, publicUrl, localPath

Should be:

name, size, sha1, extension, mime_type, contents, publicUrl, localPath"
58698;ReST tools;Feature;;New;Should have;develop pygments TypoScript syntax-highlighter »plugin« + develop pygments Fluid-Templating syntax-highlighter plugin;Stephan Jorek;;17/8/2015 7:57;;;11/5/2014;;;0;11/5/2014 15:12;;;1678550;;;"h1. The Proposal - Part I:

As a first step the current ""TypoScript syntax-highlighter"":http://forge.typo3.org/projects/tools-rest/repository/revisions/master/entry/ExtendingPygmentsForTYPO3/ should be installable via pip; setup tools or the like.

This would allow external projects to integrate TypoScript syntax-highlighting much easier; simply by issuing a command like:
<pre>
$ easy_install Pygments-Typo3-Lexers
</pre>

The project I'm actively using; which would benefit from this solution: http://nevir.github.io/groc/ 

h1. The Proposal  - Part II:

Later on this separate plugin could get merged directly into _pygments_. Then external _pygments_-related projects and users are able to render syntax-highlighted TypoScript out-of-the-box. The main user of _pygments_ I know for sure is: ""Github"":https://help.github.com/articles/using-jekyll-with-pages#defaults ? They are using (at least) _pygments_ to provide syntax-highlighting. A initial hint I stumbled upon is ""published here"":http://www.pocoo.org/#users . I followed this path and had in another project I'm contributing to; the chance to talk to some github-staff; who confirmed my assumption (verbally). They said; that they update their _pygments_ quite frequently; often daily or whenever a new syntax-lexer has been added. Therefore it should not be too difficult to get _TypoScript_- and maybe also _Fluid_-syntax-highlighting support into their platform; as long as we implement it properly and convince ""Georg Brandl"":https://bitbucket.org/birkenfeld to merge it into his _pygments_. He (and most other folks from this project) seem to be very kind and will certainly helps us to get this done right. But we should not start empty - and of course we don't need to. I think we need to offer something installable or at least merge-able in order to get them to work with us.

h1. Suggested Solution:

In order to achieve this goal it is necessary to stick to python's and especially _pygments_' development process. Therefore I created ""a new mercurial-based project on bitbucket"":https://bitbucket.org/sjorek/pygments-typo3-lexers that currently contains everything I found and is (if not already; then very soon) installable as suggested in Part I from above. I opened up this project to invite everybody interested to join the discussion and development-process there. I promise to manage this project open; transparent and as often as I can. But I don't want to ?over-pace? the whole process. I'm convinced that I'm a experienced enough Python-; _pygments_ and TYPO3/Flow developer to guide this process - at least I hope so for now. :-)

h1. Open Questions:

# Did I violate any licences by creating the project on bitbucket and distributing the current TypoScript-syntax-highlighter as a installable _pygments_-plugin ?
# Does the project on bitbucket violate any specifications or guidelines ?
# Who developed the current ""TypoScript-syntax-highlighter"":http://forge.typo3.org/projects/tools-rest/repository/revisions/master/entry/ExtendingPygmentsForTYPO3/_incoming/typoscript.py and how can I get in touch with them ? (Who is behind _?Donation Based Hosting?_ ?)
# Shall we provide a combined _pygments_-plugin for TypoScript and Fluid or two separate _pygments_-plugins ?
# The current TypoScript-syntax-highlighter seems to be incomplete; right ?
  - The lastest addition to paths is missing; ie.: @TCEFORMS.table.field.""flex-form.sub-path"".?@

h1. Open Tasks:

# Write a simple roadmap
# Invite everybody interested and able to use mercurial to the bitbucket project.



As always I appreciate any feedback I can get here. Please do *not* use the bitbucket issue tracker to discuss this proposal yet. Use bitbucket only it for real code-issues only or better ignore it until we officially decide to use it.

Cheerio + Thx;
Stephan Jorek

P.S.: Apologies for my weak english ? if anybody wants to talk to me in my native language - its german ?
PPS.: Um präzise zu sein - ick bin Berliner; also immer her mit der Kritik; den Nachfragen und all dem Geplänkel; ick kann det vertragen :-)"
